,region_code,RAI,RAI_Econ,RAI_Demo,RAI_Infra,RAI_Serv,net_rate,sgg_name,sido
99,52710,0.4987345432269657,0.19892998345548,0.5609383575979204,0.5213176153684363,0.5352875677293453,9.01819282109876,완주군,전북특별자치도
100,31200,0.49721704073123135,0.14290523932334215,0.6239282839683322,0.3896352065250524,0.599891370524579,8.559029612256829,북구,울산광역시
101,47760,0.4968071496753613,0.15386240071383359,0.5054477444872798,0.6248515491802702,0.5027292293123203,-4.033705267040092,영양군,경상북도
102,41290,0.49672117663430426,0.2902755473646178,0.5642619877548662,0.6377716393175232,0.43457758045622774,31.87063692206077,과천시,경기도
103,48250,0.49662627696416534,0.44151259790488145,0.6393506117261853,0.3871788973857908,0.5168902462718105,-0.006153511646683318,김해시,경상남도
104,47820,0.49594675840068003,0.18410855753186367,0.5443333384935345,0.5431670994860125,0.5264012543139087,4.241034996789315,청도군,경상북도
105,11215,0.4956062600550812,0.3087776715206942,0.4939770074938158,0.600708636990532,0.47990735211932617,-8.93185107739567,광진구,서울특별시
106,29200,0.49501691726628,0.3108125969783103,0.6565692394560443,0.4061318686967759,0.5277797360809237,-5.307139444897458,광산구,광주광역시
107,51820,0.49436817312439985,0.14553856661067635,0.5403150224114034,0.5811084869956386,0.5111694908218307,-5.564016819948282,고성군,강원특별자치도
108,11260,0.4942089627757624,0.26266756520424805,0.4325188167181425,0.6080941123087199,0.5102017880243835,-8.61604271967369,중랑구,서울특별시
109,44180,0.4935387548114414,0.18290067576513452,0.563932703898192,0.6056270182827086,0.4746180019864008,-5.573469899726056,보령시,충청남도
110,47230,0.4928739910485452,0.20693094760008923,0.5774445053007381,0.5197910452855453,0.5136876482280942,3.9918836492911396,영천시,경상북도
111,28720,0.49270176867905763,0.154589531357009,0.5452838246004553,0.7356456988544614,0.4083580179162673,-2.4444168792270924,옹진군,인천광역시
112,41800,0.49225864831083666,0.15945321303296006,0.5680136835616556,0.6574759207235806,0.4442320819553459,-7.921784476080711,연천군,경기도
113,46170,0.49210179047334685,0.23509591037226046,0.583478509629025,0.4411915730094662,0.5502102051901397,16.584611607251627,나주시,전라남도
114,47150,0.49187882335253136,0.1637735202959109,0.5828371105200525,0.5310361870815459,0.5132931535158479,-1.8869587539880148,김천시,경상북도
115,51720,0.4911217917315695,0.19399206035598088,0.5551704165526078,0.6313533782036674,0.45422275809950674,0.9238752394974005,홍천군,강원특별자치도
116,47750,0.49109080083434703,0.20420375555059792,0.5262070826544176,0.6356850678696273,0.4612274206868024,-0.6750719941385025,청송군,경상북도
117,46840,0.4898534577227,0.14463629408101852,0.5536457581784224,0.5139492050708336,0.5364496099977145,18.607452274298513,무안군,전라남도
118,48720,0.48983368841622216,0.14930265163367484,0.5290489727009902,0.540131115567623,0.5296725480838138,0.30660949054226916,의령군,경상남도
119,44250,0.48833389958392764,0.10704970628060428,0.5168341156078131,0.5398865255900832,0.5424225361886134,10.29321096898409,계룡시,충청남도
